biome * ffffff ffffff ffffff
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff91928f
block 2 * ff878787
block 3 * ff6f4f2f
block 3 2 ff352417
block 4 * ff929290
block 5 * ffb29260
block 5 1 ff6e532e
block 5 2 ffd0ba90
block 5 3 ff986d49
block 5 4 ff8d5933
block 5 5 ff251812
block 6 * 682e4923
block 6 0 6b2e4b24
block 6 1 5d213e21
block 6 2 63365124
block 6 3 403c5c2d
block 6 4 2b636c2b
block 6 8 6b2e4b24
block 6 9 5d213e21
block 6 10 63365124
block 6 11 403c5c2d
block 6 12 2b636c2b
block 7 * ff34342d
block 8 * 4d70b6c9
block 9 * 4d70b6c9
block 10 * ffff5618
block 11 * ffff5618
block 12 * fff3e4c1
block 12 1 ff9e4e1b
block 13 * ff71747a
block 14 * ffaca380
block 15 * ff847769
block 16 * ff727371
block 17 * ff715331
block 17 0 ffb3936d
block 17 1 ff926e50
block 17 2 ffc9af8d
block 17 3 ffa7805a
block 17 4 ff634c2e
block 17 5 ff3a281e
block 17 6 ffeae8df
block 17 8 ff634c2e
block 17 9 ff3a281e
block 17 10 ffeae8df
block 17 12 ff634c2e
block 17 13 ff3a281e
block 17 14 ffeae8df
block 18 * ff696969
block 18 1 ff294029
block 18 2 ff3f532a
block 18 3 ff717171
block 18 5 ff6c6c6c
block 18 6 ff7f7f7f
block 18 7 ff717171
block 18 9 ff6c6c6c
block 18 10 ff7f7f7f
block 18 11 ff717171
block 18 13 ff6c6c6c
block 18 14 ff7f7f7f
block 18 15 ff717171
block 19 * ffa8842a
block 20 * 2e313131
block 21 * ff6e7485
block 22 * ff39507c
block 23 * ff4e4e4e
block 23 1 ff414141
block 23 9 ff414141
block 24 * ffefe2c6
block 25 * ff4e3727
block 26 * ff9e7e76
block 26 0 ff78392b
block 26 1 ff78392b
block 26 2 ff78392b
block 26 3 ff78392b
block 26 4 ff78392b
block 26 5 ff78392b
block 26 6 ff78392b
block 26 7 ff78392b
block 27 * 907c6a57
block 27 8 90927964
block 27 9 90927964
block 27 10 90927964
block 27 11 90927964
block 27 12 90927964
block 27 13 90927964
block 27 14 90927964
block 27 15 90927964
block 28 * 967d6354
block 28 0 966f5f50
block 28 1 966f5f50
block 28 2 966f5f50
block 28 3 966f5f50
block 28 4 966f5f50
block 28 5 966f5f50
block 28 6 966f5f50
block 28 7 966f5f50
block 29 * ff534d47
block 29 0 ff4f4f4f
block 29 1 ff736139
block 29 6 ff736139
block 29 7 ff736139
block 29 8 ff4f4f4f
block 29 9 ff464646
block 29 14 ff736139
block 29 15 ff736139
block 30 * 55e9e9e9
block 31 * 654e7843
block 31 1 80777777
block 31 2 7a8a8a8a
block 32 * 654e7843
block 33 * ff534d47
block 33 0 ff4f4f4f
block 33 1 ff88653c
block 33 6 ff88653c
block 33 7 ff88653c
block 33 8 ff4f4f4f
block 33 9 ff464646
block 33 14 ff88653c
block 33 15 ff88653c
block 34 * ff534d47
block 34 0 ff88653c
block 34 1 ff88653c
block 34 8 ff88653c
block 34 9 ff736139
block 35 0 ffebeae9
block 35 1 ffe7774b
block 35 2 ffe27ecd
block 35 3 ff6891c2
block 35 4 fffbdc74
block 35 5 ff93ac64
block 35 6 fff99da4
block 35 7 ff454443
block 35 8 ff8d8b84
block 35 9 ff3aa198
block 35 10 ff815eaf
block 35 11 ff455daf
block 35 12 ff764e3d
block 35 13 ff576a36
block 35 14 ffa83f35
block 35 15 ff1f1f1f
block 36 * ff88653c
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 1e835e47
block 40 * 10a1665c
block 41 * ffe5c368
block 42 * ff8a8a8a
block 43 * ff4a1b1b
block 43 0 ff9e9d9a
block 43 1 ffefe2c6
block 43 2 ffb29260
block 43 3 ff929290
block 43 4 ff8a5e45
block 43 5 ff848684
block 43 7 ffece4e2
block 43 8 ff9e9d9a
block 43 9 ffefe2c6
block 43 10 ffb29260
block 43 11 ff929290
block 43 12 ff8a5e45
block 43 13 ff848684
block 43 15 ffece4e2
block 44 * ff4a1b1b
block 44 0 ff9e9d9a
block 44 1 ffefe2c6
block 44 2 ffb29260
block 44 3 ff929290
block 44 4 ff8a5e45
block 44 5 ff848684
block 44 7 ffece4e2
block 44 8 ff9e9d9a
block 44 9 ffefe2c6
block 44 10 ffb29260
block 44 11 ff929290
block 44 12 ff8a5e45
block 44 13 ff848684
block 44 15 ffece4e2
block 45 * ff8a5e45
block 46 * ff886e4b
block 47 * ffb29260
block 48 * ff81847b
block 49 * ff15151a
block 50 * 137f552d
block 51 * 73f2a53e
block 52 * de425555
block 53 * ffb29260
block 54 * ffb29260
block 55 * 19cdcdcd
block 56 * ff98a6ad
block 57 * ffaad0df
block 58 * ff947e67
block 59 * 7aab915a
block 59 0 01659733
block 59 1 035a852e
block 59 2 0d648937
block 59 3 23556d2b
block 59 4 3e4d6429
block 59 5 6c667839
block 59 6 7a969247
block 60 * ff5a4027
block 60 0 fe855f38
block 61 * ff4e4e4e
block 62 * ff4e4e4e
block 63 * ffb29260
block 64 * ff84613e
block 65 * 695b412e
block 66 * 64766250
block 66 0 8975614e
block 66 1 8975614e
block 66 2 8975614e
block 66 3 8975614e
block 66 4 8975614e
block 66 5 8975614e
block 67 * ff929290
block 68 * ffb29260
block 69 * 13533b24
block 70 * ff91928f
block 71 * ff878787
block 72 * ffb29260
block 73 * ffa37a71
block 74 * ffa37a71
block 75 * 136b4d2f
block 76 * 13844d31
block 77 * ff91928f
block 78 * fffdfdfd
block 79 * 83a8cad2
block 80 * fffdfdfd
block 81 * c34e7246
block 82 * ff6485a3
block 83 * 5c506c3f
block 84 * ff4a3527
block 85 * ffb29260
block 86 * ffc88435
block 87 * ff65342d
block 88 * ff3b261c
block 89 * ff917247
block 90 * 5553258d
block 91 * ffc88435
block 92 * c3ddcbca
block 93 * ff737370
block 94 * ffc4bcba
block 95 0 6ececece
block 95 1 6ea07364
block 95 2 6e926d97
block 95 3 6e9ca8ba
block 95 4 6e97946d
block 95 5 6e71976d
block 95 6 6eb8999d
block 95 7 6e6a6a6a
block 95 8 6ea2a2a2
block 95 9 6e6d8e97
block 95 10 6e746d97
block 95 11 6e657e9f
block 95 12 6e483d3a
block 95 13 6e6e866b
block 95 14 6e854f50
block 95 15 6e282828
block 96 * e8785938
block 97 * ff91928f
block 97 1 ff929290
block 97 2 ff848684
block 97 3 ff7e827b
block 97 4 ff7d807e
block 97 5 fe898c8a
block 98 * ff848684
block 98 1 ff7e827b
block 98 2 ff7d807e
block 98 3 fe898c8a
block 99 * ff8c6850
block 99 0 ffccac7a
block 99 10 ffccac7a
block 99 11 ffccac7a
block 99 12 ffccac7a
block 99 13 ffccac7a
block 99 15 ffbebcb3
block 100 * ffb52725
block 100 0 ffccac7a
block 100 10 ffccac7a
block 100 11 ffccac7a
block 100 12 ffccac7a
block 100 13 ffccac7a
block 100 15 ffbebcb3
block 101 * 71161616
block 102 * 2e313131
block 103 * ff4a722b
block 104 0 3c006c00
block 104 1 3c0d6801
block 104 2 3c1b6503
block 104 3 3c286105
block 104 4 3c365e06
block 104 5 3c435b08
block 104 6 3c51570a
block 104 7 3c5e540b
block 104 8 3c00500d
block 104 9 3c0d4d0f
block 104 10 3c1b4a10
block 104 11 3c284612
block 104 12 3c364314
block 104 13 3c433f16
block 104 14 3c513c17
block 104 15 3c5e3919
block 105 0 19007700
block 105 1 190e7301
block 105 2 191d6f03
block 105 3 192c6b05
block 105 4 193b6807
block 105 5 194a6409
block 105 6 1959600b
block 105 7 19685c0d
block 105 8 1900590e
block 105 9 190e5510
block 105 10 191d5112
block 105 11 192c4d14
block 105 12 193b4a16
block 105 13 194a4618
block 105 14 1959421a
block 105 15 19683f1c
block 106 * 63696969
block 107 * ffb29260
block 108 * ff8a5e45
block 109 * ff848684
block 110 * ff665252
block 111 * 8b0a410d
block 112 * ff4a1b1b
block 113 * ff4a1b1b
block 114 * ff4a1b1b
block 115 * 6146100e
block 115 0 283d0e0a
block 115 1 3c37110d
block 115 2 3c37110d
block 116 * ffa75b55
block 117 * 487b8082
block 118 * 6f464646
block 119 * 5553258d
block 120 * ff767969
block 121 * fff4edd3
block 122 * ff1e0d29
block 123 * ff635242
block 124 * ff9d723b
block 125 * ffb29260
block 125 1 ff6e532e
block 125 2 ffd0ba90
block 125 3 ff986d49
block 125 4 ff8d5933
block 125 5 ff251812
block 125 9 ff6e532e
block 125 10 ffd0ba90
block 125 11 ff986d49
block 125 12 ff8d5933
block 125 13 ff251812
block 126 * ffb29260
block 126 1 ff6e532e
block 126 2 ffd0ba90
block 126 3 ff986d49
block 126 4 ff8d5933
block 126 5 ff251812
block 126 9 ff6e532e
block 126 10 ffd0ba90
block 126 11 ff986d49
block 126 12 ff8d5933
block 126 13 ff251812
block 127 * 7e805023
block 128 * ffefe2c6
block 129 * ff9aac9a
block 130 * ff15151a
block 131 * 2d4e463f
block 132 * 0f9c9d9b
block 133 * ff6fc16a
block 134 * ff6e532e
block 135 * ffd0ba90
block 136 * ff986d49
block 137 * ffa17d68
block 138 * 90558095
block 139 * ff929290
block 139 1 ff81847b
block 140 * 31874f35
block 141 * 3a4a6135
block 141 0 06527929
block 141 1 06527929
block 141 2 1e466930
block 141 3 1e466930
block 141 4 34456835
block 141 5 34456835
block 141 6 34456835
block 142 * 3e455b2a
block 142 0 035c7f0a
block 142 1 035c7f0a
block 142 2 1b42752d
block 142 3 1b42752d
block 142 4 363e6a28
block 142 5 363e6a28
block 142 6 363e6a28
block 143 * ffb29260
block 144 * ff3b261c
block 145 * ff333333
block 146 * ffb29260
block 147 * ffe5c368
block 148 * ff8a8a8a
block 149 * ff7b7b78
block 149 8 ffbcb7b4
block 149 9 ffbcb7b4
block 149 10 ffbcb7b4
block 149 11 ffbcb7b4
block 149 12 ffbcb7b4
block 149 13 ffbcb7b4
block 149 14 ffbcb7b4
block 149 15 ffbcb7b4
block 150 * ffbcb7b4
block 151 * ffb1b0ac
block 152 * ffb10e09
block 153 * ff6b4b46
block 154 * 6f383737
block 155 * ffece4e2
block 155 1 ffe7e1df
block 155 2 ffebe3e1
block 155 3 ffe0d7d8
block 155 4 ffe0d7d8
block 156 * ffece4e2
block 157 * 8b826b5b
block 157 0 8b6e5f51
block 157 1 8b6e5f51
block 157 2 8b6e5f51
block 157 3 8b6e5f51
block 157 4 8b6e5f51
block 157 5 8b6e5f51
block 157 6 8b6e5f51
block 157 7 8b6e5f51
block 158 * ff4e4e4e
block 158 1 ff3f3f3f
block 158 9 ff3f3f3f
block 159 0 ffd9b7a8
block 159 1 ff994e29
block 159 2 ff86586f
block 159 3 ff61657d
block 159 4 ffaa8029
block 159 5 ff677339
block 159 6 ff9e4e52
block 159 7 ff3a2c26
block 159 8 ff7f675d
block 159 9 ff545858
block 159 10 ff654774
block 159 11 ff4c4d62
block 159 12 ff513628
block 159 13 ff47522a
block 159 14 ff933e31
block 159 15 ff1f1612
block 160 0 6ececece
block 160 1 6ea07364
block 160 2 6e926d97
block 160 3 6e9ca8ba
block 160 4 6e97946d
block 160 5 6e71976d
block 160 6 6eb8999d
block 160 7 6e6a6a6a
block 160 8 6ea2a2a2
block 160 9 6e6d8e97
block 160 10 6e746d97
block 160 11 6e657e9f
block 160 12 6e483d3a
block 160 13 6e6e866b
block 160 14 6e854f50
block 160 15 6e282828
block 161 * bd204f09
block 161 1 ae21530b
block 161 5 ae21530b
block 161 9 ae21530b
block 161 13 ae21530b
block 162 * ff736352
block 162 0 ffb99368
block 162 1 ff756154
block 162 2 ffb99368
block 162 3 ff756154
block 162 5 ff1b100c
block 162 7 ff1b100c
block 162 9 ff1b100c
block 162 11 ff1b100c
block 162 13 ff1b100c
block 162 15 ff1b100c
block 163 * ff8d5933
block 164 * ff251812
block 165 * ffcbb526
block 166 * ff98917d
block 167 * 06e6eff9
block 168 * ff626262
block 168 1 ff705c70
block 168 8 ff575858
block 168 9 23b96cb8
block 169 * ff626262
block 169 1 ff705c70
block 169 8 ff575858
block 169 9 23b96cb8
block 170 * ffcba873
block 170 0 fed5af74
block 170 1 fed5af74
block 170 2 fed5af74
block 170 3 fed5af74
block 171 0 ffebeae9
block 171 1 ffe7774b
block 171 2 ffe27ecd
block 171 3 ff6891c2
block 171 4 fffbdc74
block 171 5 ff93ac64
block 171 6 fff99da4
block 171 7 ff454443
block 171 8 ff8d8b84
block 171 9 ff3aa198
block 171 10 ff815eaf
block 171 11 ff455daf
block 171 12 ff764e3d
block 171 13 ff576a36
block 171 14 ffa83f35
block 171 15 ff1f1f1f
block 172 * ff985538
block 173 * ff0d1012
block 174 * ffb4c5c9
block 175 * 54385c26
block 175 1 8a817373
block 175 2 c1868686
block 175 3 bb7c7c7c
block 175 4 d3353d1b
block 175 5 d048623e
block 176 * ffd6b16f
block 177 * ffd4b173
block 178 * ff363636
block 179 * ff74695b
block 179 1 ff747560
block 179 2 ff6b7060
block 179 3 ff606c70
block 179 5 ff747560
block 179 6 ff6b7060
block 179 7 ff606c70
block 179 8 23d69651
block 179 9 23dee26c
block 179 10 2379b963
block 179 11 2386bccf
block 179 12 23d69651
block 179 13 23dee26c
block 179 14 2379b963
block 179 15 2386bccf
block 180 * 70525252
block 181 * 3294a6bc
block 182 * 32b5c6da
block 184 * ffe1e4f9
block 185 * ff8832a0
block 186 * ff181717
block 186 1 ff484848
block 186 2 ff474747
block 186 3 ff444444
block 187 * ff181717
block 187 1 ff484848
block 187 2 ff474747
block 187 3 ff444444
block 188 * ff8a8a8a
block 189 * 05f3f5fb
block 190 * 05f3f5fb
block 191 * ffdfe3f9
block 192 * ffdfe4f9
block 193 * ffcbe8fa
block 194 * ffd8d7d6
block 195 * ff838383
block 196 * ff373538
block 197 * ff555555
block 198 * ffa68c62
block 199 * ff4d4d4d
block 200 * 0f504d51
block 201 * ff886e4b
block 202 * ff565859
block 203 * 2c404040
block 204 * 6f595959
block 205 * ff59575a
block 206 * ff383838
block 207 * ff696969
block 208 * 9b5a5a5a
block 209 * ff5a5a5a
block 210 * ff63697b
block 211 * ff54595d
block 212 * ff6e6470
block 213 * ff525152
block 214 * ff494949
block 215 * ff4b4f51
block 215 0 ff515253
block 215 1 ff4d4e50
block 215 2 ff4c4c50
block 215 3 ff4d4c50
block 215 4 ff534d54
block 215 5 ff4f4d54
block 215 6 ff4d4e54
block 215 7 ff4e5153
block 216 * ff816a90
block 216 0 ff736a90
block 216 1 ff766a90
block 216 2 ff796a90
block 216 3 ff7d6a90
block 216 4 ff806a90
block 216 5 ff836a90
block 216 6 ff866a90
block 216 7 ff896a90
block 217 * ff4c4b4c
block 218 * 9b896414
block 219 * 67d1d1d1
block 220 * ff181717
block 221 * ff484848
block 222 * ff474747
block 223 * ff444444
block 224 * ff8832a0
block 225 * ffe1e4f9
block 226 * ffdfe4f9
block 227 * ffdfe3f9
block 228 * ba831aa2
block 229 * 51831aa2
block 230 * ce94aaac
block 231 * e2210056
block 232 * c8838481
block 232 0 ff7b6d6c
block 232 7 ff988b7a
block 232 15 aa51a394
block 233 * ff302522
block 233 0 ff8c6957
block 233 1 ff9a8b79
block 233 2 ff9a8b79
block 233 3 ff8c6957
block 233 5 ffbdb49f
block 233 6 ffb6ad98
block 233 9 ffbdb49f
block 233 10 ffb6ad98
block 233 13 ffbdb49f
block 233 14 ffb6ad98
block 234 * c329445c
block 234 0 c31f4e0a
block 234 2 c31f4e0a
block 234 4 c31f4e0a
block 234 6 c31f4e0a
block 234 8 c31f4e0a
block 234 10 c31f4e0a
block 234 12 c31f4e0a
block 234 14 c31f4e0a
block 235 0 6b263e1f
block 235 1 403a626e
block 235 2 0d5f7259
block 235 3 0d667e32
block 235 4 5f468a68
block 235 5 639f497a
block 236 * ff2f1c3d
block 236 1 ff3c244c
block 236 2 ffbd8574
block 237 0 86284227
block 237 1 151c2222
block 237 2 231f2225
block 237 3 4d233324
block 237 4 93202722
block 238 0 daeacb90
block 238 1 dae8cb92
block 238 2 6d63625f
block 239 * ff464134
block 239 0 ff332443
block 239 1 ff332443
block 239 2 ff636662
block 239 3 ff666262
block 239 4 ff302546
block 239 5 ffceb585
block 239 6 ff444444
block 239 7 ff444444
block 239 8 ff332443
block 239 9 ff474747
block 239 10 ff654141
block 239 12 ff3a3f46
block 239 14 ff63583f
block 240 * a3404040
block 241 * 3c434343
block 241 4 6f4b4941
block 241 5 3c484848
block 242 * ff343434
block 242 3 fe83633d
block 242 4 ffe5c368
block 242 7 5f857757
block 242 8 5fa7ae6f
block 242 9 ff423d38
block 242 10 ff423d38
block 242 11 ff423d38
block 242 12 ab4d483c
block 242 13 5fbc8983
block 242 15 ffe5c368
block 243 * ff3b2e25
block 243 0 ff453426
block 243 2 ff3a2d26
block 243 3 ff3a2d26
block 243 6 ff34231f
block 243 7 ffd2bfa8
block 244 * ff444444
block 244 0 ff474747
block 244 5 ff5e533a
block 244 8 43cbba60
block 244 12 ffb4aead
block 245 * 43383838
block 245 0 53a97b17
block 245 1 53a97b17
block 245 2 53a97b17
block 245 3 53a97b17
block 245 4 53a97b17
block 245 5 53a97b17
block 246 * ff453426
block 247 * ff453426
block 248 * f1403026
block 249 * a5322620
block 250 * ff453426
block 251 * ff343434
block 252 * 139fc6f3
block 252 0 30696261
block 252 1 30696261
block 252 2 30696261
block 252 3 30383153
block 253 0 5fa6987d
block 253 1 5fa35623
block 253 2 5f87356a
block 253 3 5f46576e
block 253 4 5f9a8315
block 253 5 5f2d821b
block 253 6 5f95514f
block 253 7 5f2e2a22
block 253 8 5f6f6553
block 253 9 5f1b4a4e
block 253 10 5f551d63
block 253 11 5f191f4c
block 253 12 5f381e0d
block 253 13 5f28330d
block 253 14 5f7c1f16
block 253 15 5f14110e
block 254 * ff332443
block 254 4 ff594e32
block 254 5 ff3c3729
block 254 6 ff18141d
block 254 7 ff18131e
block 254 8 ff161319
block 254 9 ff63583f
block 254 10 ff3c382d
block 409 * 12615a23
block 409 0 0b674a17
block 409 1 0e615722
block 412 15 1d808080
block 414 * 3b647c96
block 416 * ff444444
block 424 * ff34231f
block 425 * ffd2bfa8
block 426 * ff464134
block 427 * ff3b2e25
block 427 0 ff34231f
block 427 1 ffd2bfa8
block 427 8 ff34231f
block 427 9 ffd2bfa8
block 428 0 ff444444
block 428 1 ff464134
block 428 8 ff444444
block 428 9 ff464134
block 429 * ff3b2e25
block 429 0 ff34231f
block 429 1 ffd2bfa8
block 429 8 ff34231f
block 429 9 ffd2bfa8
block 430 0 ff444444
block 430 1 ff464134
block 430 8 ff444444
block 430 9 ff464134
block 431 * 8f483429
block 432 * c33b312d
block 433 * ff967144
block 434 * ff634c2e
block 435 * ffb29260
block 436 * ff9e9d9a
block 437 * ff764e3d
block 438 * ff15151a
block 439 * c3e3e3e3
block 440 * ff634c2e
block 441 * ff6a6135
block 442 * ff3a3a3a
block 443 * f18b8b8b
block 444 0 ffebeae9
block 444 1 ffe7774b
block 444 2 ffe27ecd
block 444 3 ff6891c2
block 444 4 fffbdc74
block 444 5 ff93ac64
block 444 6 fff99da4
block 444 7 ff454443
block 444 8 ff8d8b84
block 444 9 ff3aa198
block 444 10 ff815eaf
block 444 11 ff455daf
block 444 12 ff764e3d
block 444 13 ff576a36
block 444 14 ffa83f35
block 444 15 ff1f1f1f
block 445 * ff815eaf
block 446 * ff634c2e
block 447 * ff6e532e
block 448 * ff6e532e
block 449 * ff6e532e
block 450 * ff6e532e
block 451 * ff6e532e
block 452 * ff6e532e
block 453 * ff6e532e
block 454 * ff333333
block 455 * ff91928f
block 456 * ff6e532e
block 457 * ff6e532e
block 458 * ff8a8a8a
block 459 * ff6e532e
block 460 * ff6e532e
block 461 * ff6e532e
block 462 * ff6e532e
block 463 * ff6e532e
block 464 * ff6e532e
block 465 * ff6e532e
block 466 * ff6e532e
block 467 * ff91928f
block 468 * ffb29260
block 469 * ff333333
block 470 * ffe5c368
block 471 * ff8a8a8a
block 472 * ffe5c368
block 473 * ff8a8a8a
block 474 * 2e313131
block 475 * ff6e532e
block 476 * ff6e532e
block 477 0 035a852e
block 477 1 23426e2b
block 477 2 6c547939
block 477 3 7a6d894d
block 477 4 073f5e28
block 477 5 163c5c26
block 477 6 2b24301c
block 477 7 3650483a
block 477 8 3c586045
block 478 * d053860e
block 478 1 d0438b2b
block 478 2 e5085e30
block 478 5 d0438b2b
block 478 6 e5085e30
block 478 9 d0438b2b
block 478 10 e5085e30
block 478 12 d65d7714
block 478 13 d43e8433
block 478 14 e90a4f2a
block 478 15 d7718a15
block 479 * cac35d7f
block 479 0 d0a22a50
block 479 1 e55e0910
block 479 2 ca59539e
block 479 4 d0a22a50
block 479 5 e55e0910
block 479 6 ca59539e
block 479 8 d0a22a50
block 479 9 e55e0910
block 479 10 ca59539e
block 479 12 daa65b60
block 479 13 e862151c
block 479 14 d54e6aa9
block 479 15 d1be7285
block 480 0 bccfcfcf
block 480 1 bcb3b3b3
